"old_names","new_names"
"nrdF","nrdF(Salmonella)"
"nrdG","nrdG(Salmonella)"
"nrdH","nrdH(Salmonella)"
"nrdI","nrdI(Salmonella)"
"nrdR","nrdR(Salmonella)"
"nrfA","nrfA(Salmonella)"
"nrfB","nrfB(Salmonella)"
"nrfC","nrfC(Salmonella)"
"nrfD","nrfD(Salmonella)"
"nrfE","nrfE(Salmonella)"
"nrfG","nrfG(Salmonella)"
"nsrR","nsrR(Salmonella)"
"nth","nth(Salmonella)"
"ntpA","nudB(Salmonella)"
"nucE","nucE"
"nudC","nudC(Salmonella)"
"nudI","nudI(Salmonella)"
"nudK","nudK(Salmonella)"
"nudL","nudL(Salmonella)"
"null","null"
"nuoA","nuoA(Salmonella)"
"nuoB","nuoB(Salmonella)"
"nuoC","nuoC(Salmonella)"
"nuoE","nuoE(Salmonella)"
"nuoF","nuoF(Salmonella)"
"nuoG","nuoG(Salmonella)"
"nuoH","nuoH(Salmonella)"
"nuoI","nuoI(Salmonella)"
"nuoJ","nuoJ(Salmonella)"
"nuoK","nuoK(Salmonella)"
"nuoL","nuoL(Salmonella)"
"nuoM","nuoM(Salmonella)"
"nuoN","nuoN(Salmonella)"
"nupC","nupC(Salmonella)"
"nupG","nupG(Salmonella)"
"nusA","nusA(Salmonella)"
"nusB","nusB(Salmonella)"
"nusG","nusG(Salmonella)"
"nxiA","nxiA(Salmonella)"
"oadA1","oadA1"
"oadB1","oadB1"
"oadB2","oadB2"
"oadG1","oadG1"
"oadG2","oadG2"
"oadG3","oadG3"
"oafA","oafA(Salmonella)"
"obg","obgE(Salmonella)"
"ogt","ogt(Salmonella)"
"ompA","ompA(Salmonella)"
"ompC","ompC(Salmonella)"
"OmpC","OmpC"
"ompD","ompD"
"ompF","ompF(Salmonella)"
"ompL","ompL(Salmonella)"
"ompN","ompN(Salmonella)"
"ompR","ompR(Salmonella)"
"ompS","ompS(Salmonella)"
"ompW","ompW(Salmonella)"
"ompX","ompX(Salmonella)"
"oppA","oppA(Salmonella)"
"oppB","oppB(Salmonella)"
"oppC","oppC(Salmonella)"
"oppD","oppD(Salmonella)"
"oppF","oppF(Salmonella)"
"oqxA","oqxA"
"oqxB","oqxB"
"orf242","orf242(Salmonella)"
"orf245","orf245(Salmonella)"
"orf319","orf319(Salmonella)"
"orf32","orf32(Salmonella)"
"orf408","orf408(Salmonella)"
"orf48","orf48(Salmonella)"
"orf5","orf5(Salmonella)"
"orf6","orf6(Salmonella)"
"orf7","orf7(Salmonella)"
"orfL","orfL"
"orfX","orfX(Salmonella)"
"orgA","orgA(Salmonella)"
"orgAa","orgAa"
"orgAb","orgAb"
"orgB","orgB"
"orgC","orgC"
"orn","orn(Salmonella)"
"osmB","osmB(Salmonella)"
"osmC","osmC(Salmonella)"
"osmE","osmE(Salmonella)"
"osmV","osmV"
"osmW","osmW"
"osmX","osmX"
"osmY","osmY(Salmonella)"
"otnK","otnK"
"otsA","otsA(Salmonella)"
"otsB","otsB(Salmonella)"
"oxyR","oxyR(Salmonella)"
"pabA","pabA(Salmonella)"
"pabB","pabB(Salmonella)"
"pabC","pabC(Salmonella)"
"pagC","pagC(Salmonella)"
"pagD","pagD(Salmonella)"
"pagK","pagK(Salmonella)"
"pagN","pagN"
"pagO","pagO(Salmonella)"
"pagP","pagP(Salmonella)"
"pal","pal(Salmonella)"
"panB","panB(Salmonella)"
"panC","panC(Salmonella)"
"panD","panD(Salmonella)"
"panE","panE(Salmonella)"
"panF","panF(Salmonella)"
"panM","panZ(Salmonella)"
"panS","panS"
"parA","parA(Salmonella)"
"parB","parB(Salmonella)"
"parC","parC(Salmonella)"
"ParC","ParC"
"parE","parE(Salmonella)"
"ParE","ParE"
"pat","pat(Salmonella)"
"patA","patA(Salmonella)"
"patD","patD(Salmonella)"
"PBP3","PBP3"
"pbpC","pbpC(Salmonella)"
"pbpE","pbpE"
"pbpG","pbpG(Salmonella)"
"pckA","pck(Salmonella)"
"pcm","pcm(Salmonella)"
"pcnB","pcnB(Salmonella)"
"pdgL","pdgL(Salmonella)"
"pdhR","pdhR(Salmonella)"
"pduA","pduA(Salmonella)"
"pduB","pduB"
"pduC","pduC(Salmonella)"
"pduD","pduD(Salmonella)"
"pduE","pduE(Salmonella)"
"pduF","pduF(Salmonella)"
"pduG","pduG(Salmonella)"
"pduH","pduH(Salmonella)"
"pduJ","pduJ(Salmonella)"
"pduK","pduK(Salmonella)"
"pduL","pduL(Salmonella)"
"pduM","pduM(Salmonella)"
"pduN","pduN(Salmonella)"
"pduO","pduO(Salmonella)"
"pduP","pduP(Salmonella)"
"pduQ","pduQ(Salmonella)"
"pduS","pduS(Salmonella)"
"pduT","pduT(Salmonella)"
"pduU","pduU(Salmonella)"
"pduV","pduV(Salmonella)"
"pduW","pduW(Salmonella)"
"pduX","pduX(Salmonella)"
"pdxA","pdxA(Salmonella)"
"pdxA2","pdxA2"
"pdxB","pdxB(Salmonella)"
"pdxH","pdxH(Salmonella)"
"pdxJ","pdxJ(Salmonella)"
"pdxK","pdxK(Salmonella)"
"pdxY","pdxY(Salmonella)"
"pefA","pefA(Salmonella)"
"pefB","pefB(Salmonella)"
"pefC","pefC(Salmonella)"
"pefD","pefD(Salmonella)"
"pefI","pefI(Salmonella)"
"pefl","pefl"
"penA","penA"
"pepA","pepA(Salmonella)"
"pepB","pepB(Salmonella)"
"pepD","pepD(Salmonella)"
"pepE","pepE(Salmonella)"
"pepN","pepN(Salmonella)"
"pepP","pepP(Salmonella)"
"pepQ","pepQ(Salmonella)"
"pepT","pepT(Salmonella)"
"perM","yfgO(Salmonella)"
"pfkA","pfkA(Salmonella)"
"pfkB","pfkB(Salmonella)"
"pflA","pflA(Salmonella)"
"pflB","pflB(Salmonella)"
"pflC","pflC(Salmonella)"
"pflD","pflD(Salmonella)"
"pflE","pflE(Salmonella)"
"pflF","ybiW(Salmonella)"
"pgi","pgi(Salmonella)"
"pgk","pgk(Salmonella)"
"pgl","pgl(Salmonella)"
"pgm","pgm(Salmonella)"
"pgpA","pgpA(Salmonella)"
"pgpB","pgpB(Salmonella)"
"pgsA","pgsA(Salmonella)"
"pgtA","pgtA(Salmonella)"
"pgtB","pgtB(Salmonella)"
"pgtC","pgtC(Salmonella)"
"pgtE","pgtE(Salmonella)"
"pgtP","pgtP(Salmonella)"
"pheA","pheA(Salmonella)"
"pheP","pheP(Salmonella)"
"pheS","pheS(Salmonella)"
"pheT","pheT(Salmonella)"
"phnA","yjdM(Salmonella)"
"phnB","yjdN(Salmonella)"
"phnO","phnO(Salmonella)"
"phnR","phnR(Salmonella)"
"phnS","phnS(Salmonella)"
"phnT","phnT(Salmonella)"
"phnU","phnU(Salmonella)"
"phnV","phnV(Salmonella)"
"phnW","phnW(Salmonella)"
"phnX","phnX(Salmonella)"
"phoB","phoB(Salmonella)"
"phoE","phoE(Salmonella)"
"phoH","phoH(Salmonella)"
"phoL","ybeZ(Salmonella)"
"phoN","phoN(Salmonella)"
"phoP","phoP(Salmonella)"
"phoPQ","phoPQ"
"phoQ","phoQ(Salmonella)"
"phoR","phoR(Salmonella)"
"phoU","phoU(Salmonella)"
"phrB","phr(Salmonella)"
"phsA","phsA(Salmonella)"
"phsB","phsB(Salmonella)"
"phsC","phsC(Salmonella)"
"pipA","pipA(Salmonella)"
"pipB","pipB(Salmonella)"
"pipB2","pipB2"
"pipC","pipC(Salmonella)"
"pipD","pipD(Salmonella)"
"pitA","pitA(Salmonella)"
"pldA","pldA(Salmonella)"
"pldB","pldB(Salmonella)"
"plsB","plsB(Salmonella)"
"plsC","plsC(Salmonella)"
"plsX","plsX(Salmonella)"
"plsY","plsY(Salmonella)"
"pmbA","pmbA(Salmonella)"
"pmrD","pmrD(Salmonella)"
"pmrF","arnC(Salmonella)"
"PmrF","PmrF"
"pncA","pncA(Salmonella)"
"pncB","pncB(Salmonella)"
"pnp","pnp(Salmonella)"
"pntA","pntA(Salmonella)"
"pntB","pntB(Salmonella)"
"pnuC","pnuC(Salmonella)"
"pocR","pocR(Salmonella)"
"polA","polA(Salmonella)"
"polB","polB(Salmonella)"
"potA","potA(Salmonella)"
"potB","potB(Salmonella)"
"potC","potC(Salmonella)"
"potD","potD(Salmonella)"
"potE","potE(Salmonella)"
"potF","potF(Salmonella)"
"potG","potG(Salmonella)"
"potH","potH(Salmonella)"
"potI","potI(Salmonella)"
"poxB","poxB(Salmonella)"
"ppa","ppa(Salmonella)"
"ppc","ppc(Salmonella)"
"ppdA","ppdA(Salmonella)"
"ppdB","ppdB(Salmonella)"
"ppdC","ppdC(Salmonella)"
"ppdD","ppdD(Salmonella)"
"pphA","pphA(Salmonella)"
"pphB","pphB(Salmonella)"
"ppiA","ppiA(Salmonella)"
"ppiB","ppiB(Salmonella)"
"ppiC","ppiC(Salmonella)"
"ppk","ppk(Salmonella)"
"ppnP","ppnP(Salmonella)"
"pps","ppsA(Salmonella)"
"ppsR","ppsR(Salmonella)"
"ppx","ppx(Salmonella)"
"pqaA","pqaA(Salmonella)"
"pqiA","pqiA(Salmonella)"
"pqiB","pqiB(Salmonella)"
"prc","prc(Salmonella)"
"preA","preA(Salmonella)"
"preT","preT(Salmonella)"
"prfA","prfA(Salmonella)"
"prfB","prfB(Salmonella)"
"prfC","prfC(Salmonella)"
"prfH","prfH(Salmonella)"
"prgH","prgH(Salmonella)"
"prgI","prgI(Salmonella)"
"prgJ","prgJ(Salmonella)"
"prgK","prgK(Salmonella)"
"priA","priA(Salmonella)"
"priB","priB(Salmonella)"
"priC","priC(Salmonella)"
"prkB","prkB(Salmonella)"
"prlC","prlC(Salmonella)"
"prmA","prmA(Salmonella)"
"prmB","prmB(Salmonella)"
"prmC","prmC(Salmonella)"
"proA","proA(Salmonella)"
"proB","proB(Salmonella)"
"proC","proC(Salmonella)"
"proP","proP(Salmonella)"
"proQ","proQ(Salmonella)"
"proS","proS(Salmonella)"
"proV","proV(Salmonella)"
"proW","proW(Salmonella)"
"proX","proX(Salmonella)"
"proY","proY(Salmonella)"
"prpB","prpB(Salmonella)"
"prpC","prpC(Salmonella)"
"prpD","prpD(Salmonella)"
"prpE","prpE(Salmonella)"
"prpR","prpR(Salmonella)"
"prs","prs(Salmonella)"
"psd","psd(Salmonella)"
"pse1","pse1"
"psiA","psiA(Salmonella)"
"psiB","psiB(Salmonella)"
"psiE","psiE(Salmonella)"
"psiF","psiF(Salmonella)"
"PSLT001","PSLT001(Salmonella)"
"PSLT002","PSLT002(Salmonella)"
"PSLT007","PSLT007(Salmonella)"
"PSLT020","PSLT020(Salmonella)"
"PSLT024","PSLT024(Salmonella)"
"PSLT025","PSLT025(Salmonella)"
"PSLT026","PSLT026(Salmonella)"
"PSLT029","PSLT029(Salmonella)"
"PSLT030","PSLT030(Salmonella)"
"PSLT032","PSLT032(Salmonella)"
"PSLT033","PSLT033(Salmonella)"
"PSLT034","PSLT034(Salmonella)"
"PSLT036","PSLT036(Salmonella)"
"PSLT042","PSLT042(Salmonella)"
"PSLT043","PSLT043(Salmonella)"
"PSLT045","PSLT045(Salmonella)"
"PSLT046","PSLT046(Salmonella)"
"PSLT047","PSLT047(Salmonella)"
"PSLT049","PSLT049(Salmonella)"
"PSLT050","PSLT050(Salmonella)"
"PSLT051","PSLT051(Salmonella)"
"PSLT056","PSLT056(Salmonella)"
"PSLT057","PSLT057(Salmonella)"
"PSLT059","PSLT059(Salmonella)"
"PSLT060","PSLT060(Salmonella)"
"PSLT061","PSLT061(Salmonella)"
"PSLT062","PSLT062(Salmonella)"
"PSLT063","PSLT063(Salmonella)"
"PSLT064","PSLT064(Salmonella)"
"PSLT068","PSLT068(Salmonella)"
"PSLT087","PSLT087(Salmonella)"
"PSLT093","PSLT093(Salmonella)"
"PSLT107","PSLT107(Salmonella)"
"pspA","pspA(Salmonella)"
"pspB","pspB(Salmonella)"
"pspC","pspC(Salmonella)"
"pspD","pspD(Salmonella)"
"pspE","pspE(Salmonella)"
"pspF","pspF(Salmonella)"
"pssA","pssA(Salmonella)"
"pstA","pstA(Salmonella)"
"pstB","pstB(Salmonella)"
"pstC","pstC(Salmonella)"
"pstS","pstS(Salmonella)"
"pta","pta(Salmonella)"
"pth","pth(Salmonella)"
"ptpS","ptpS(Salmonella)"
"ptr","ptr(Salmonella)"
"ptrA","ptrA(Salmonella)"
"ptrB","ptrB(Salmonella)"
"ptsA","ptsA(Salmonella)"
"ptsG","ptsG(Salmonella)"
"ptsH","ptsH(Salmonella)"
"ptsI","ptsI(Salmonella)"
"ptsJ","ptsJ(Salmonella)"
"ptsN","ptsN(Salmonella)"
"ptsO","npr(Salmonella)"
"ptsP","ptsP(Salmonella)"
"purA","purA(Salmonella)"
"purB","purB(Salmonella)"
"purC","purC(Salmonella)"
"purD","purD(Salmonella)"
"purE","purE(Salmonella)"
"purF","purF(Salmonella)"
"purH","purH(Salmonella)"
"purK","purK(Salmonella)"
"purL","purL(Salmonella)"
"purM","purM(Salmonella)"
"purN","purN(Salmonella)"
"purR","purR(Salmonella)"
"purT","purT(Salmonella)"
"purU","purU(Salmonella)"
"putA","putA(Salmonella)"
"putP","putP(Salmonella)"
"pxpA","pxpA(Salmonella)"
"pykA","pykA(Salmonella)"
"pykF","pykF(Salmonella)"
"pyrB","pyrB(Salmonella)"
"pyrC","pyrC(Salmonella)"
"pyrD","pyrD(Salmonella)"
"pyrE","pyrE(Salmonella)"
"pyrF","pyrF(Salmonella)"
"pyrG","pyrG(Salmonella)"
"pyrH","pyrH(Salmonella)"
"pyrI","pyrI(Salmonella)"
"pyrL","pyrL(Salmonella)"
"qac","qac"
"qacE","qacE"
"qacH","qacH"
"qnr-S1","qnr-S1"
"qnr-S5","qnr-S5"
"QnrB19","QnrB19"
"qnrB19","qnrB19"
"qnrB2","qnrB2"
"qnrB4","qnrB4"
"QnrB5","QnrB5"
"qnrB6","qnrB6"
"qnrB88","qnrB88"
"qnrD1","qnrD1"
"qnrD2","qnrD2"
"qnrE1","qnrE1"
"qnrS1","qnrS1"
"qnrS2","qnrS2"
"QnrS2","QnrS2"
"qnrS3","qnrS3"
"qnrS4","qnrS4"
"qor","qorA(Salmonella)"
"qseB","qseB(Salmonella)"
"qseC","qseC(Salmonella)"
"queA","queA(Salmonella)"
"queC","queC(Salmonella)"
"queF","queF(Salmonella)"
"queG","queG(Salmonella)"
"radA","radA(Salmonella)"
"ramA","rpsD(Salmonella)"
"ramR","ramR"
"rapA","rapA(Salmonella)"
"rapZ","rapZ(Salmonella)"
"rarD","rarD(Salmonella)"
"ratA","ratA(Salmonella)"
"ratB","ratB(Salmonella)"
"ravA","ravA(Salmonella)"
"rbfA","rbfA(Salmonella)"
"rbn","yihY(Salmonella)"
"RBS","RBS"
"RBS,","RBS,"
"rbsA","rbsA(Salmonella)"
"rbsB","rbsB(Salmonella)"
"rbsC","rbsC(Salmonella)"
"rbsD","rbsD(Salmonella)"
"rbsK","rbsK(Salmonella)"
"rbsR","rbsR(Salmonella)"
"rcK","rcK(Salmonella)"
"rcnA","rcnA(Salmonella)"
"rcnR","rcnR(Salmonella)"
"rcsA","rcsA(Salmonella)"
"rcsB","rcsB(Salmonella)"
"rcsC","rcsC(Salmonella)"
"rcsF","rcsF(Salmonella)"
"rdgB","rdgB(Salmonella)"
"rdgC","rdgC(Salmonella)"
"rdoA","rdoA"
"recA","recA(Salmonella)"
"recB","recB(Salmonella)"
"RecB","RecB"
"recC","recC(Salmonella)"
"recD","recD(Salmonella)"
"recF","recF(Salmonella)"
"recG","recG(Salmonella)"
"recJ","recJ(Salmonella)"
"recN","recN(Salmonella)"
"recO","recO(Salmonella)"
"recQ","recQ(Salmonella)"
"recR","recR(Salmonella)"
"recX","recX(Salmonella)"
"relA","relA(Salmonella)"
"rep","rep(Salmonella)"
"repA","repA(Salmonella)"
"repA2","repA2(Salmonella)"
"repA3","repA3(Salmonella)"
"repC","repC(Salmonella)"
"res","res(Salmonella)"
"rfaB","waaB(Salmonella)"
"rfaC","waaC(Salmonella)"
"rfaF","waaF(Salmonella)"
"rfaG","waaG(Salmonella)"
"rfaH","rfaH(Salmonella)"
"rfaI","waaO(Salmonella)"
"rfaJ","waaJ(Salmonella)"
"rfaK","rfaK(Salmonella)"
"rfaL","rfaL(Salmonella)"
"rfaP","rfaP(Salmonella)"
"rfaQ","rfaQ(Salmonella)"
"rfaY","waaY(Salmonella)"
"rfaZ","rfaZ(Salmonella)"
"rfbB","rfbB(Salmonella)"
"rfbC","rfbC(Salmonella)"
"rfbD","rfbD(Salmonella)"
"rfbE","rfbE"
"rfbF","rfbF(Salmonella)"
"rfbG","rfbG(Salmonella)"
"rfbH","rfbH(Salmonella)"
"rfbI","rfbI(Salmonella)"
"rfbJ","rfbJ(Salmonella)"
"rfbK","rfbK(Salmonella)"
"rfbM","rfbM(Salmonella)"
"rfbN","rfbN(Salmonella)"
"rfbP","rfbP(Salmonella)"
"rfbS","rfbS"
"rfbU","rfbU(Salmonella)"
"rfbV","rfbV(Salmonella)"
"rfbX","rfbX(Salmonella)"
"rfc","rfc(Salmonella)"
"rffD","wecC(Salmonella)"
"rffG","rffG(Salmonella)"
"rffH","rffH(Salmonella)"
"rffM","rffM(Salmonella)"
"rhaA","rhaA(Salmonella)"
"rhaB","rhaB(Salmonella)"
"rhaD","rhaD(Salmonella)"
"rhaM","rhaM(Salmonella)"
"rhaR","rhaR(Salmonella)"
"rhaS","rhaS(Salmonella)"
"rhaT","rhaT(Salmonella)"
"rhlB","rhlB(Salmonella)"
"rhlE","rhlE(Salmonella)"
"rhmA","rhmA"
"rhmD","rhmD(Salmonella)"
"rho","rho(Salmonella)"
"rhtA","rhtA(Salmonella)"
"rhtB","rhtB(Salmonella)"
"rhtC","rhtC(Salmonella)"
"rhuM","rhuM(Salmonella)"
"ribA","ribA(Salmonella)"
"ribB","ribB(Salmonella)"
"ribD","ribD(Salmonella)"
"ribE","ribC(Salmonella)"
"ribF","ribF(Salmonella)"
"ribH","ribE(Salmonella)"
"ridA","ridA(Salmonella)"
"rihA","rihA(Salmonella)"
"rihC","rihC(Salmonella)"
"rimI","rimI(Salmonella)"
"rimJ","rimJ(Salmonella)"
"rimK","rimK(Salmonella)"
"rimL","rimL(Salmonella)"
"rimM","rimM(Salmonella)"
"rimO","rimO(Salmonella)"
"rimP","rimP(Salmonella)"
"rlgA","rlgA(Salmonella)"
"rlmB","rlmB(Salmonella)"
"rlmC","rlmC(Salmonella)"
"rlmD","rlmD(Salmonella)"
"rlmE","rlmE(Salmonella)"
"rlmF","rlmF(Salmonella)"
"rlmG","rlmG(Salmonella)"
"rlmH","rlmH(Salmonella)"
"rlmI","rlmI(Salmonella)"
"rlmL","rlmL(Salmonella)"
"rlmM","rlmM(Salmonella)"
"rlmN","rlmN(Salmonella)"
"rlpA","rlpA(Salmonella)"
"rluA","rluA(Salmonella)"
"rluB","rluB(Salmonella)"
"rluC","rluC(Salmonella)"
"rluD","rluD(Salmonella)"
"rluE","rluE(Salmonella)"
"rluF","rluF(Salmonella)"
"rm(F)","rm(F)"
"rmbA","rmbA(Salmonella)"
"rmf","rmf(Salmonella)"
"rmlA","rfbA(Salmonella)"
"rmtB","rmtB"
"rmtC","rmtC"
"rmtE1","rmtE1"
"rmuC","rmuC(Salmonella)"
"rna","rna(Salmonella)"
"rnb","rnb(Salmonella)"
"rnc","rnc(Salmonella)"
"rnd","rnd(Salmonella)"
"rne","rne(Salmonella)"
"rnhA","rnhA(Salmonella)"
"rnhB","rnhB(Salmonella)"
"rnk","rnk(Salmonella)"
"rnpA","rnpA(Salmonella)"
"rnpB","rnpB(Salmonella)"
"rnt","rnt(Salmonella)"
"rob","rob(Salmonella)"
"rodZ","rodZ(Salmonella)"
"rof","rof(Salmonella)"
"rpe","rpe(Salmonella)"
"rph","rph(Salmonella)"
"rpiA","rpiA(Salmonella)"
"rplA","rplA(Salmonella)"
"rplB","rplB(Salmonella)"
"rplC","rplC(Salmonella)"
"rplD","rplD(Salmonella)"
"rplE","rplE(Salmonella)"
"rplF","rplF(Salmonella)"
"rplI","rplI(Salmonella)"
"rplJ","rplJ(Salmonella)"
"rplK","rplK(Salmonella)"
"rplL","rplL(Salmonella)"
"rplM","rplM(Salmonella)"
"rplN","rplN(Salmonella)"
"rplO","rplO(Salmonella)"
"rplP","rplP(Salmonella)"
"rplQ","rplQ(Salmonella)"
"rplR","rplR(Salmonella)"
"rplS","rplS(Salmonella)"
"rplT","rplT(Salmonella)"
"rplU","rplU(Salmonella)"
"rplV","rplV(Salmonella)"
"rplW","rplW(Salmonella)"
"rplX","rplX(Salmonella)"
"rplY","rplY(Salmonella)"
"rpmA","rpmA(Salmonella)"
"rpmB","rpmB(Salmonella)"
"rpmC","rpmC(Salmonella)"
"rpmD","rpmD(Salmonella)"
"rpmE","rpmE(Salmonella)"
"rpmE2","rpmE2(Salmonella)"
"rpmF","rpmF(Salmonella)"
"rpmG","rpmG(Salmonella)"
"rpmH","rpmH(Salmonella)"
"rpmI","rpmI(Salmonella)"
"rpmJ","rpmJ(Salmonella)"
"rpmJ2","ykgO(Salmonella)"
"rpoA","rpoA(Salmonella)"
"rpoB","rpoB(Salmonella)"
"rpoC","rpoC(Salmonella)"
"rpoD","rpoD(Salmonella)"
"rpoE","rpoE(Salmonella)"
"rpoH","rpoH(Salmonella)"
"rpoN","rpoN(Salmonella)"
"rpoS","rpoS(Salmonella)"
"rpoZ","rpoZ(Salmonella)"
"rppH","rppH(Salmonella)"
"rpsA","rpsA(Salmonella)"
"rpsB","rpsB(Salmonella)"
"rpsC","rpsC(Salmonella)"
"rpsD","rpsD(Salmonella)"
"rpsE","rpsE(Salmonella)"
"rpsF","rpsF(Salmonella)"
"rpsG","rpsG(Salmonella)"
"rpsH","rpsH(Salmonella)"
"rpsI","rpsI(Salmonella)"
"rpsJ","rpsJ(Salmonella)"
"rpsK","rpsK(Salmonella)"
"rpsL","rpsL(Salmonella)"
"rpsM","rpsM(Salmonella)"
"rpsN","rpsN(Salmonella)"
"rpsO","rpsO(Salmonella)"
"rpsP","rpsP(Salmonella)"
"rpsQ","rpsQ(Salmonella)"
"rpsR","rpsR(Salmonella)"
"rpsS","rpsS(Salmonella)"
"rpsT","rpsT(Salmonella)"
"rpsU","rpsU(Salmonella)"
"rraA","rraA(Salmonella)"
"rraB","rraB(Salmonella)"
"rrmA","rlmA(Salmonella)"
"rRNA","rRNA"
"rrsD","rrsD(Salmonella)"
"rsd","rsd(Salmonella)"
"rsdB","rsdB(Salmonella)"
"rseA","rseA(Salmonella)"
"rseB","rseB(Salmonella)"
"rseC","rseC(Salmonella)"
"rseP","rseP(Salmonella)"
"rsgA","ftnA(Salmonella)"
"rsmA","rsmA(Salmonella)"
"rsmB","rsmB(Salmonella)"
"rsmC","rsmC(Salmonella)"
"rsmF","rsmF(Salmonella)"
"rsmG","rsmG(Salmonella)"
"rsmH","rsmH(Salmonella)"
"rsmJ","rsmJ(Salmonella)"
"rspA","rspA(Salmonella)"
"rspB","rspB(Salmonella)"
"rstA","rstA(Salmonella)"
"rstB","rstB(Salmonella)"
"rsuA","rsuA(Salmonella)"
"rsxA","rsxA(Salmonella)"
"rsxB","rsxB(Salmonella)"
"rsxC","rsxC(Salmonella)"
"rsxD","rsxD(Salmonella)"
"rsxE","rsxE(Salmonella)"
"rsxG","rsxG(Salmonella)"
"rtcA","rtcA(Salmonella)"
"rtcB","rtcB(Salmonella)"
"rtcR","rtcR(Salmonella)"
"rtn","pdeN(Salmonella)"
"ruvA","ruvA(Salmonella)"
"ruvB","ruvB(Salmonella)"
"ruvC","ruvC(Salmonella)"
"sadA","sadA"
"sadB","sadB"
"safA","safA(Salmonella)"
"safB","safB(Salmonella)"
"safC","safC(Salmonella)"
"safD","safD(Salmonella)"
"samA","samA(Salmonella)"
"samB","samB(Salmonella)"
"sanA","sanA(Salmonella)"
"sapA","sapA(Salmonella)"
"sapB","sapB(Salmonella)"
"sapC","sapC(Salmonella)"
"sapD","sapD(Salmonella)"
"sapF","sapF(Salmonella)"
"sat4","sat4"
"sbcB","sbcB(Salmonella)"
"sbcC","sbcC(Salmonella)"
"sbcD","sbcD(Salmonella)"
"sbmA","sbmA(Salmonella)"
"sbmC","sbmC(Salmonella)"
"sbp","sbp(Salmonella)"
"scsA","scsA(Salmonella)"
"scsB","scsB(Salmonella)"
"scsC","scsC(Salmonella)"
"scsD","scsD(Salmonella)"
"sctC1","sctC1"
"sctL1","sctL1"
"sctL2","sctL2"
"sctN1","sctN1"
"sctN2","sctN2"
"sdaA","sdaA(Salmonella)"
"sdaB","sdaB(Salmonella)"
"sdaC","sdaC(Salmonella)"
"sdhA","sdhA(Salmonella)"
"sdhB","sdhB(Salmonella)"
"sdhC","sdhC(Salmonella)"
"sdhD","sdhD(Salmonella)"
"sdhE","sdhE(Salmonella)"
"sdiA","sdiA(Salmonella)"
"secA","secA(Salmonella)"
"secB","secB(Salmonella)"
"secD","secD(Salmonella)"
"secE","secE(Salmonella)"
"secF","secF(Salmonella)"
"secG","secG(Salmonella)"
"secM","secM(Salmonella)"
"secY","secY(Salmonella)"
"selA","selA(Salmonella)"
"selB","selB(Salmonella)"
"selD","selD(Salmonella)"
"selO","selO(Salmonella)"
"selU","selU(Salmonella)"
"seqA","seqA(Salmonella)"
"serA","serA(Salmonella)"
"serB","serB(Salmonella)"
"serC","serC(Salmonella)"
"serS","serS(Salmonella)"
"serX","serX(Salmonella)"
"setB","setB(Salmonella)"
"sfbA","sfbA(Salmonella)"
"sfbC","sfbC(Salmonella)"
"sfsA","sfsA(Salmonella)"
"sgaT","ulaA(Salmonella)"
"sgbE","sgbE(Salmonella)"
"sgbH","sgbH(Salmonella)"
"sgbU","sgbU(Salmonella)"
"sgcX","sgcX(Salmonella)"
"sgrR","sgrR(Salmonella)"
"shdA","shdA(Salmonella)"
"sicA","sicA(Salmonella)"
"sicP","sicP(Salmonella)"
"sifA","sifA(Salmonella)"
"sifB","sifB(Salmonella)"
"sigE","rpoE(Salmonella)"
"sinH","sinH(Salmonella)"
"sinI","sinI(Salmonella)"
"sinR","sinR(Salmonella)"
"sipA","sipA(Salmonella)"
"sipB","sipB(Salmonella)"
"sipC","sipC(Salmonella)"
"sipD","sipD(Salmonella)"
"sipF","sipF"
"sirA","tusA(Salmonella)"
"sirB1","ychA(Salmonella)"
"sirB2","sirB2(Salmonella)"
"sirC","sirC(Salmonella)"
"sitA","sitA(Salmonella)"
"sitB","sitB(Salmonella)"
"sitC","sitC(Salmonella)"
"sitD","sitD(Salmonella)"
"sixA","sixA(Salmonella)"
"skp","skp(Salmonella)"
"SL1786","SL1786"
"SL1934","SL1934"
"SL1962","SL1962"
"SL1967","SL1967"
"SL1980","SL1980"
"SL2642","SL2642"
"SL2643","SL2643"
"SL2716","SL2716"
"SL3721","SL3721"
"SL4147","SL4147"
"slmA","slmA(Salmonella)"
"slp","slp(Salmonella)"
"slpA","fkpB(Salmonella)"
"slrB","slrB(Salmonella)"
"slrP","slrP(Salmonella)"
"slsA","slsA(Salmonella)"
"slt","slt(Salmonella)"
"slyA","slyA(Salmonella)"
"slyB","slyB(Salmonella)"
"slyD","slyD(Salmonella)"
"slyX","slyX(Salmonella)"
"smf","smf(Salmonella)"
"smg","smg(Salmonella)"
"smp","ytjB(Salmonella)"
"smpB","smpB(Salmonella)"
"smtA","cmoM(Salmonella)"
"smvA","smvA(Salmonella)"
"sodA","sodA(Salmonella)"
"sodB","sodB(Salmonella)"
"sodC","sodC(Salmonella)"
"sodC1","sodC1"
"sohB","sohB(Salmonella)"
"solA","solA(Salmonella)"
"sopA","sopA(Salmonella)"
"sopB","sopB(Salmonella)"
"sopD","sopD(Salmonella)"
"sopD2","sopD2"
"sopE","sopE"
"sopE2","sopE2(Salmonella)"
